"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"DAAM2",1942.41443351691,1.68143713582368,0.128926345324376,13.0418428568127,7.07265973318368e-39,1.41594647858337e-36,"DAAM2"
"DAPK2",633.042902717231,1.68365086893851,0.161143268546835,10.4481613419004,1.49393354178867e-25,1.60224372356835e-23,"DAPK2"
"MMD",1723.1175228423,1.6867126945619,0.308825856442534,5.46169518961817,4.71609327363038e-08,8.18637462468903e-07,"MMD"
"DIO2",662.631705676874,1.69042331727206,0.353204747670266,4.78595864982583,1.70173093201409e-06,2.20906253119812e-05,"DIO2"
"TRPV6",29.8610728848353,1.69627055276747,0.385622716636818,4.39878274693302,1.08859733029003e-05,0.000121225875755042,"TRPV6"
"GCNT4",260.114060580491,1.70194278701592,0.249732716510887,6.81505735729954,9.42261638826403e-12,2.58805948298386e-10,"GCNT4"
"ADAP1",9.36522581724589,1.70653869695079,0.686460915345201,2.48599542785713,0.0129189625378746,0.0563208001469692,"ADAP1"
"ZDHHC23",101.191817912381,1.70774792480682,0.244873982940091,6.97398680048679,3.08083001188113e-12,9.10006477935643e-11,"ZDHHC23"
"AFAP1L1",487.999313281654,1.72138701469614,0.20870863293076,8.24779977006136,1.61337397722611e-16,7.57025320876563e-15,"AFAP1L1"
"MYO16",10.1316966637824,1.7222371543376,0.625195658852618,2.75471707128984,0.00587429085316329,0.0298822621660915,"MYO16"
"NA",10.1516046733907,1.73271018667346,0.672351430625527,2.57709005699805,0.00996359880603019,0.0459846627272162,NA
"KIF23-AS1",29.0229328581778,1.73491872194879,0.484973461139471,3.57734775398329,0.000347098262468096,0.00266582118207594,"KIF23-AS1"
"CCN1",5220.28645755339,1.74041235153587,0.30418816373891,5.72149925277729,1.05588122671558e-08,2.0217713010586e-07,"CCN1"
"SYNPO2",8014.7816508389,1.74435766499676,0.103292003383654,16.8876351300666,5.54827219042678e-64,3.22479897829386e-61,"SYNPO2"
"GPRC5B",2745.74723692657,1.74909127515585,0.337252347227352,5.18629830017679,2.14515115470689e-07,3.31771103051578e-06,"GPRC5B"
"WFDC1",250.45717439452,1.75597412460347,0.182842613023793,9.60374660788167,7.70901166669413e-22,6.11898555993369e-20,"WFDC1"
"ACKR2",25.4179174064972,1.782228338512,0.532702142278124,3.34563764074653,0.000820936028924204,0.00565429104325547,"ACKR2"
"GDNF",218.348514748931,1.80328634199051,0.211721531218746,8.51725533822727,1.63379022722666e-17,8.41075208976283e-16,"GDNF"
"MCTP1",158.253841950318,1.80809792986341,0.252640671249876,7.15679672998929,8.2584010281431e-13,2.63829556250146e-11,"MCTP1"
"OMD",304.476810780945,1.8129136488732,0.168421439448415,10.7641500678925,5.0828381381865e-27,6.0251695772266e-25,"OMD"
"FSTL3",2128.11402480981,1.81552449348164,0.113376768983485,16.0131966165494,1.03360256157336e-57,5.32098598697967e-55,"FSTL3"
"NA",8.63789441394685,1.82539208226994,0.720387625662109,2.53390260638115,0.0112800078137972,0.0507220316418761,NA
"OTOGL",27.8518759393407,1.83623377744723,0.428625159470093,4.28400838559583,1.83555989575071e-05,0.000194662261339825,"OTOGL"
"MTSS1",1487.27186314088,1.83905461546941,0.301859955083481,6.09241002159696,1.11223362447747e-09,2.44095316027222e-08,"MTSS1"
"NA",7.49323602454786,1.85237834399129,0.8254315881045,2.24413309435497,0.0248238392082032,0.0946336708998191,NA
"SUN2",2236.2383212374,1.85904624589457,0.12295600897247,15.11960465723,1.20262431973386e-51,5.03927557975922e-49,"SUN2"
"C6",22.9519717719,1.86800700850476,0.484907035698532,3.85229924703775,0.000117013899898214,0.00101607539680291,"C6"
"IFI44L",102.244983985296,1.86855321744502,0.310916200963921,6.00982905249718,1.85719051722636e-09,3.98367365945055e-08,"IFI44L"
"GDF7",99.0938255643294,1.87095462730839,0.285263396634961,6.55869154395075,5.42819512475349e-11,1.3756008404755e-09,"GDF7"
"BATF3",42.3506475522259,1.8719933382825,0.361260343238692,5.18184011425144,2.19707514341387e-07,3.38928937791362e-06,"BATF3"
"OXTR",568.703497425714,1.87557974069644,0.176088813833916,10.6513281557195,1.718948243774e-26,1.96025376305822e-24,"OXTR"
"THBS1",90563.5148165434,1.8875391526169,0.288742854143701,6.53709390736128,6.27256674561181e-11,1.57627765163785e-09,"THBS1"
"PRG4",24.9241878790234,1.89090687389811,0.534817033794306,3.53561452686521,0.000406827856367613,0.00305198541560686,"PRG4"
"PDPN",1099.62586594636,1.89121710407642,0.0957796081013573,19.7455088986694,8.76771495491832e-87,1.31647240048099e-83,"PDPN"
"SORBS1",44.3053870127779,1.89771484961896,0.316692399969517,5.992296783256,2.06897897399576e-09,4.39609235300184e-08,"SORBS1"
"ACSS1",670.046703530433,1.89853003417199,0.108681023163922,17.4688273895662,2.475299104949e-68,1.939127794477e-65,"ACSS1"
"LOC102723701",8.34588056153785,1.90872315835132,0.764245655220121,2.49752569126685,0.0125063402502046,0.0549072218879596,"LOC102723701"
"NRXN3",35.9587320894996,1.91054604033032,0.427639874953574,4.46765176081332,7.90829056591245e-06,9.07589677812805e-05,"NRXN3"
"COL4A4",207.134642684968,1.91206852344263,0.191621025463156,9.97838582076829,1.89524816722613e-23,1.69052383549903e-21,"COL4A4"
"NA",1597.83892249109,1.91295712281044,0.131071860805322,14.5947201104569,3.03455530558755e-48,9.76368169572795e-46,NA
"PLD5",29.4647237532319,1.91446995014998,0.48919615254522,3.91350164998081,9.09672786222206e-05,0.000811811999115983,"PLD5"
"ATF3",373.51179517354,1.91913786167876,0.159027550212323,12.0679584079391,1.55955478086342e-33,2.48673080014134e-31,"ATF3"
"FBN2",15701.2752863824,1.91932292440985,0.163134288531628,11.7652943577079,5.89204828368274e-32,8.49303407803165e-30,"FBN2"
"GRIK1",62.939651686948,1.92187136369229,0.390910556502165,4.91639668390905,8.81516859654616e-07,1.19963525507982e-05,"GRIK1"
"ENDOD1",2027.18573134681,1.92643119609784,0.140256135190983,13.7350939655843,6.25748342169533e-43,1.56593522627926e-40,"ENDOD1"
"CORIN",167.01361710736,1.92722896138636,0.198089313915333,9.72909100089111,2.26608846885455e-22,1.84752859872495e-20,"CORIN"
"TJP2",5029.85142077092,1.92793705098774,0.122239397718624,15.7718140547907,4.86326325647862e-56,2.30595466724294e-53,"TJP2"
"DMC1",36.2986806626819,1.93398565478678,0.34900766936851,5.54138440076719,3.00089650154053e-08,5.38011474276191e-07,"DMC1"
"ANGPTL1",237.044105094213,1.94197965235942,0.220725430155151,8.79816906912077,1.39066414460193e-18,8.05690886091242e-17,"ANGPTL1"
"LINC02352",9.61885894492493,1.94240744866794,0.643571750283436,3.01816766788238,0.00254308159775765,0.0148144986189451,"LINC02352"
"ERP27",17.49711290331,1.95230666532795,0.52606227362167,3.71117026105543,0.000206303278069919,0.00167969835710068,"ERP27"
"TRPC6",655.449436784439,1.95430747711647,0.149999825901542,13.0287316359904,8.39922516242823e-39,1.66304658216079e-36,"TRPC6"
"NA",18.1131072413261,1.95920165355003,0.516979366716713,3.7897095700216,0.000150823521256236,0.00127404510360753,NA
"CHD7",7.60645189502382,1.96506663804249,0.765690452650577,2.56639825041575,0.0102760769031876,0.047053202958484,"CHD7"
"NOG",6.58722568213245,1.965249198459,0.812367759004913,2.41916198258074,0.0155563111716648,0.0651239811085168,"NOG"
"STC1",924.324969178294,1.96932561793095,0.35202114561393,5.59433898351878,2.2146388769186e-08,4.06762112990003e-07,"STC1"
"PKP2",15.1124254715635,1.96987376528777,0.610545256351184,3.22641727995788,0.00125350459645648,0.0081068362594949,"PKP2"
"GDPD4",6.30191473328902,1.97021841878278,0.879781203382596,2.23944136474802,0.0251272124679907,0.0953803393177636,"GDPD4"
"STEAP2",3009.26322295794,1.97677261163409,0.0899822996121739,21.968460687869,5.76907556562943e-107,1.48496005059301e-103,"STEAP2"
"SFTA1P",8.27392983923445,1.98868733248856,0.758248784823746,2.62273724968887,0.0087226513217999,0.0412830920714974,"SFTA1P"
"TRNP1",1040.17649034906,1.98905895906338,0.114476734682996,17.3752244468835,1.27107995607501e-67,9.16092745942382e-65,"TRNP1"
"NA",6.18096753071903,1.99086506156237,0.854854604318085,2.32889318429825,0.0198647250997465,0.0790814442879436,NA
"INSYN2A",53.158722797025,1.99708570235125,0.47933925507692,4.16633038333315,3.09542008498602e-05,0.000308310000504578,"INSYN2A"
"SEPTIN4",19.0735217743043,2.00936057151221,0.480373704602928,4.18291124651197,2.87799768217919e-05,0.00028969699574025,"SEPTIN4"
"DNER",8.48927467254456,2.01843992398545,0.831048626393436,2.42878678801868,0.0151494384143434,0.063761406528764,"DNER"
"RASGRP2",97.80861461703,2.01990863088907,0.266482713171792,7.57988616539981,3.45858281954833e-14,1.2848813452087e-12,"RASGRP2"
"NA",126.794572516762,2.02445103615963,0.199808825335299,10.1319400319901,3.98660091696812e-24,3.78055659589114e-22,NA
"LAMA2",17178.4260430908,2.03064252817248,0.132700370169029,15.3024631776529,7.36168827122712e-53,3.31607248177426e-50,"LAMA2"
"COMP",5.6146508213934,2.03204829774045,0.866320101230853,2.34560908243194,0.0189960191388291,0.0763825647943369,"COMP"
"NEXN",5393.10168349223,2.0356650249431,0.0941822966555159,21.6140941262965,1.32374646947461e-103,2.98140798587419e-100,"NEXN"
"LINC00968",2162.53881470905,2.05120726186051,0.161456472531446,12.7043978460573,5.58980268432525e-37,1.00717064766172e-34,"LINC00968"
"MYO7B",10.5043779591567,2.06695331716963,0.879901990490744,2.34907221430064,0.0188202563202696,0.0757603615680557,"MYO7B"
"NR4A3",216.673741809452,2.07773210805627,0.172915304643237,12.0158947893196,2.93178812586329e-33,4.59347464798302e-31,"NR4A3"
"KLF9",1683.2682077277,2.08291962280933,0.160522471740008,12.9758755906958,1.67669253142273e-38,3.2484565624919e-36,"KLF9"
"NAV3",705.208940870332,2.09441466066489,0.500964458670541,4.18076497127768,2.9053003981399e-05,0.000291955954119826,"NAV3"
"DCXR",627.449246972015,2.09810364298165,0.199535705981761,10.5149283064828,7.373686621752e-26,8.10116375309314e-24,"DCXR"
"ASB5",19.1561075761712,2.10155763444267,0.53894812032784,3.89936907686829,9.64436693385405e-05,0.000854757518023524,"ASB5"
"SPINT2",61.5056227468489,2.10604214356122,0.307600257723543,6.84668523735124,7.55807618423785e-12,2.10807146575228e-10,"SPINT2"
"IRS2",1974.88307917017,2.12423850642732,0.159990372323291,13.2772895992447,3.13538973497351e-40,6.49350025801756e-38,"IRS2"
"RNF144B",158.284949779487,2.12485704049628,0.234171236628189,9.07394550710798,1.14783530604777e-19,7.46631644201035e-18,"RNF144B"
"USP53",8442.05371962528,2.14750878839971,0.1614239829703,13.3035299271164,2.20793157993353e-40,4.62587339619097e-38,"USP53"
"COL4A3",44.8713077081006,2.14918442947776,0.384445993274598,5.59034160083616,2.26623334162002e-08,4.14969434444202e-07,"COL4A3"
"PLS3-AS1",4.61777337954398,2.15507386269244,0.97008987853844,2.22151978942335,0.0263157758696818,0.0987622681982767,"PLS3-AS1"
"PTPN22",5.42502842036684,2.15798375360558,0.879085201251278,2.45480614453973,0.0140960580674284,0.0602568859451778,"PTPN22"
"NA",8.08134630097128,2.16853639893406,0.749431766045732,2.89357416803404,0.00380884324627222,0.0207648222727179,NA
"NNMT",7432.9363516342,2.18737341886594,0.134467854769711,16.2668871501819,1.69561364848765e-59,8.9857549171913e-57,"NNMT"
"NA",6.07760320461428,2.19053658478157,0.858032089472428,2.55297746046823,0.0106806407751058,0.0485356331616281,NA
"SORT1",5510.95825597916,2.19571178742314,0.112007655462654,19.6032296038483,1.4511498817109e-85,2.01129373605131e-82,"SORT1"
"MT2A",3656.252782247,2.21097868219075,0.105640771126768,20.9292175606858,2.90221027949372e-97,5.81022497954643e-94,"MT2A"
"IGFBP2",1919.14850283236,2.21406164147763,0.180091212093266,12.2941126096203,9.74207215524001e-35,1.65596845370863e-32,"IGFBP2"
"MT1E",554.194641254197,2.22518050195812,0.166765289195465,13.3431873784597,1.29789248604876e-40,2.78397938257459e-38,"MT1E"
"HTRA4",7.17240433190797,2.22679771526413,0.89726216384952,2.48176932560101,0.0130731874582041,0.0568234917000834,"HTRA4"
"DNAJC6",50.8991386691628,2.22714385827457,0.335403437236607,6.64019390088555,3.13270765204367e-11,8.14503989531355e-10,"DNAJC6"
"FOXO1",678.868174958036,2.22784526867146,0.16489167225827,13.5109629137728,1.34747384201498e-41,2.99738070190444e-39,"FOXO1"
"FGD4",1223.46614081102,2.22890310548595,0.112839434555107,19.7528737561816,7.57804468013947e-87,1.24128371860685e-83,"FGD4"
"OTULINL",20.5334762848359,2.22932837912023,0.547859208450711,4.06916292495026,4.71823462016783e-05,0.000452568804856362,"OTULINL"
"NA",15.6383435156975,2.24935545603608,0.558962198625661,4.02416381924689,5.7178107191816e-05,0.000536301475992786,NA
"TMT1A",3885.6492404017,2.2493664902567,0.164369556884312,13.6848120351135,1.25130303175652e-42,3.04675378732283e-40,"TMT1A"
"HSPB3",82.8296695254718,2.25273295752273,0.306284737729023,7.3550284425722,1.90886467337226e-13,6.65259645741226e-12,"HSPB3"
"CORO6",1996.3871741822,2.25843430025674,0.320677667081543,7.04269280991889,1.88559640055126e-12,5.72928768046081e-11,"CORO6"
"RND1",5.81970682151,2.25860045497365,0.87279620043358,2.58777530636779,0.00965979690613985,0.0448236468335895,"RND1"
"PTX3",8565.70116426611,2.26026704773043,0.130784240006922,17.2824114557748,6.38229171151453e-67,4.42292815607957e-64,"PTX3"
"VWA5B1",6.23524253563306,2.27254117697662,0.97619280297801,2.32796346177099,0.0199140439202433,0.0792427657586006,"VWA5B1"
"NA",48.4467108124499,2.27472678279449,0.383620412283445,5.92962915934142,3.03619606924139e-09,6.29530273597139e-08,NA
"HMGA2-AS1",209.371049795359,2.27582036606148,0.264136876106973,8.61606451777597,6.92947209079281e-18,3.68304507763731e-16,"HMGA2-AS1"
"FHIP1A",6.90577867506404,2.27792746364016,0.808053743722048,2.81902965160163,0.00481690681982643,0.0253700751475103,"FHIP1A"
"RASL11A",943.340574231144,2.28887081128748,0.144873187648218,15.7991333554786,3.15423035182601e-56,1.5360249318703e-53,"RASL11A"
"ADAMTS5",3780.4846510675,2.29276919508463,0.489156528049414,4.68718919939063,2.76982882495008e-06,3.46815675941282e-05,"ADAMTS5"
"IL24",7.00504201171315,2.30160449580355,0.914311100950973,2.51731001998079,0.0118254724606232,0.0525875376705734,"IL24"
"ADARB1",1969.04835631005,2.32109101851589,0.135754474074862,17.0977128697498,1.54343476701268e-65,9.26986921067814e-63,"ADARB1"
"IMPA2",627.527233035192,2.32686831436456,0.160804045145397,14.4702100762492,1.86900463838103e-47,5.61262092905824e-45,"IMPA2"
"NA",5.91055750998818,2.34110217214309,0.980832814495096,2.38685139561549,0.0169933587013732,0.0699374913388174,NA
"PPIAP39",41.5193501253012,2.34140390482779,0.364995502737903,6.4148842582017,1.40929890130923e-10,3.40385356619165e-09,"PPIAP39"
"NA",9.11017068613858,2.34227259738237,0.731804036649499,3.20068280588647,0.00137102369143977,0.00875065705715967,NA
"ADAMTS1",30315.1354711078,2.34560388064653,0.115808046212772,20.2542392981658,3.25945584928859e-91,5.87288754924819e-88,"ADAMTS1"
"TENT5B",70.302802747663,2.35230784231652,0.268844433592083,8.74969889049541,2.13922781993742e-18,1.2236383130042e-16,"TENT5B"
"KIAA0040",113.61373540685,2.35562822389266,0.392334292237498,6.0041354286377,1.92354099626631e-09,4.11131217920835e-08,"KIAA0040"
"GGT5",506.244766658562,2.38091725089244,0.18975081937267,12.5475993134782,4.09744933643187e-36,7.0773009745717e-34,"GGT5"
"NA",24.2620606813702,2.38787382919427,0.515662525762552,4.63069102348116,3.64447375661214e-06,4.47927204274472e-05,NA
"STX11",21.3324888502611,2.39215203641583,0.484030915724376,4.94214720321294,7.72668400256365e-07,1.0635553274117e-05,"STX11"
"GPM6B",1090.45825722703,2.39616735115307,0.1901141387321,12.6038356070383,2.01120882836555e-36,3.55274124210691e-34,"GPM6B"
"FZD5",54.2582578688149,2.39757558880015,0.381499563542029,6.2846089954596,3.28679869774803e-10,7.64148889497084e-09,"FZD5"
"KCNQ3",16.2914180483717,2.40728436467198,0.590038348546653,4.07987780896183,4.50593800216845e-05,0.00043392833203138,"KCNQ3"
"NA",8.69577443873319,2.41881363559388,0.749605477386808,3.2267822322031,0.00125190699691417,0.00810232049942513,NA
"ERRFI1",3232.63543712134,2.4245132300481,0.144277318594052,16.8045348615735,2.26079022774598e-63,1.27296619761022e-60,"ERRFI1"
"COL11A1",363.762294004358,2.4273423349023,0.161719503657127,15.0095831362968,6.35458115497679e-51,2.38535090104941e-48,"COL11A1"
"NKD1",96.2206654269905,2.42824446366285,0.251066898784569,9.67170294219645,3.97704341706377e-22,3.22785442741689e-20,"NKD1"
"COL28A1",6.92764308850206,2.43962710482803,0.818651690785081,2.98005504940501,0.0028819658669421,0.0164378793892253,"COL28A1"
"MYOZ2",18.9301365307322,2.44167415646444,0.552543302001821,4.41897340465163,9.91708490372256e-06,0.000111539348186812,"MYOZ2"
"NA",5.15227316012268,2.44880768353531,0.969652856246097,2.52544781130805,0.0115550942664053,0.0517266306812647,NA
"MAP1LC3C",134.645339447369,2.45035601074927,0.272685104701128,8.98602809066135,2.56326493473515e-19,1.60364262479368e-17,"MAP1LC3C"
"HSPA2",449.17684817333,2.45871282502892,0.164437536236081,14.9522601792025,1.50551445319054e-50,5.42527188351744e-48,"HSPA2"
"KLF5",149.552913663167,2.48230322752519,0.242297014136126,10.2448774962229,1.24782854587309e-24,1.22192254019246e-22,"KLF5"
"NA",33.1837611758353,2.4856481128187,0.403089496858337,6.16649188875358,6.98216605181741e-10,1.57649959801562e-08,NA
"FZD8",115.085170511591,2.48861859716367,0.224250252105156,11.0975063519514,1.28992737491377e-28,1.68419648124611e-26,"FZD8"
"GPR150",22.9769592996899,2.51173949003341,0.488613520806373,5.14054438339776,2.73943602203954e-07,4.16884782475579e-06,"GPR150"
"MT1M",52.2706783791931,2.51815018383578,0.348612604009939,7.22334807999077,5.07229593731695e-13,1.66471089614894e-11,"MT1M"
"NA",72.8570574700598,2.52640347223873,0.290781219271448,8.6883309677586,3.67802949734751e-18,2.03284464672415e-16,NA
"HIF3A",197.043622803841,2.52988727067589,0.174270996075431,14.5169725751774,9.45967604485735e-48,2.88888886400406e-45,"HIF3A"
"BCRP3",10.2941445934863,2.53187201243503,0.692075720611732,3.65837427470665,0.000253820200659966,0.00202270339473298,"BCRP3"
"NA",4.99016310799744,2.59768841919201,1.10250455197978,2.35617024394803,0.0184644532681976,0.074678455440266,NA
"CRISPLD2",3082.06913512982,2.63126712879635,0.179650204913099,14.6466135681234,1.4159930218427e-48,4.72469671621515e-46,"CRISPLD2"
"PDK4",914.379014067714,2.64493111947607,0.628564637752677,4.20789042306382,2.57765799439601e-05,0.000263140179847181,"PDK4"
"RAPGEF5",98.5195560863611,2.64997341396536,0.363206877139265,7.29604415763659,2.96351678423764e-13,1.00938838220026e-11,"RAPGEF5"
"NA",17.5619513543582,2.66722614539545,0.522305466120833,5.10664030611236,3.27937135114318e-07,4.88918752604261e-06,NA
"NA",11.4564464302267,2.6777702841831,0.780943227301077,3.42889238368507,0.000606049782415167,0.00434187076721927,NA
"MAMDC2",641.082658067824,2.6898139114853,0.442735388090959,6.07544367095561,1.2364537837391e-09,2.69714579605461e-08,"MAMDC2"
"MOB3B",60.6707970651537,2.71101554912626,0.311374472783333,8.70660823571331,3.1310296868175e-18,1.74120039805796e-16,"MOB3B"
"KCNK6",530.060485021926,2.71827801541674,0.18127732198785,14.9951355503748,7.90012449154033e-51,2.90498863446069e-48,"KCNK6"
"EFHD1",11.2520322169802,2.74903994079412,0.956468458511893,2.87415639933508,0.00405108299703205,0.0218605610783239,"EFHD1"
